station,valid,lon,lat,tmpc,dwpc,drct,sknt,mslp,vsby,gust,wxcodes,peak_wind_gust
BIS,2019-02-24 06:35,-100.7458,46.7727,M,M,310.00,26.00,M,1.75,34.00,UP,M
HEI,2019-02-24 06:35,-102.6560,46.0149,M,M,310.00,26.00,M,3.50,M,HZ,M
JMS,2019-02-24 06:35,-98.6800,46.9300,M,M,310.00,22.00,M,1.75,M,-SN BR,M
DIK,2019-02-24 06:35,-102.8019,46.7973,M,M,310.00,16.00,M,10.00,M,M,M
S25,2019-02-24 06:35,-103.2552,47.7966,-19.00,-22.00,300.00,16.00,M,10.00,21.00,M,M
GWR,2019-02-24 06:35,-97.6435,46.2187,-15.00,-17.00,320.00,18.00,M,7.00,M,M,M
7L2,2019-02-24 06:35,-100.2456,46.2206,-15.00,-19.00,310.00,23.00,M,2.50,M,-SN,M
9D7,2019-02-24 06:35,-99.2364,48.4800,-13.00,-14.00,330.00,18.00,M,7.00,M,M,M
D60,2019-02-24 06:35,-102.8974,48.3803,-19.00,-21.00,320.00,27.00,M,1.50,M,BR,M
D50,2019-02-24 06:35,-103.2973,48.9285,-19.00,-20.00,320.00,25.00,M,1.25,31.00,BR,M
20U,2019-02-24 06:35,-103.9821,46.9252,-20.00,-23.00,300.00,25.00,M,3.00,30.00,HZ,M
5H4,2019-02-24 06:35,-99.9317,47.7912,-15.00,-16.00,310.00,23.00,M,1.50,31.00,-SN,M
08D,2019-02-24 06:35,-102.4064,48.3008,-18.00,-20.00,320.00,21.00,M,1.50,31.00,BR,M
2D5,2019-02-24 06:35,-98.0799,46.1731,-16.00,-18.00,310.00,23.00,M,1.75,30.00,BR,M
06D,2019-02-24 06:35,-99.6208,48.8844,-14.00,-15.00,330.00,23.00,M,1.25,M,-SN,M
Y19,2019-02-24 06:35,-100.8944,46.7680,-16.00,-18.00,320.00,25.00,M,1.25,37.00,BR,M
HZE,2019-02-24 06:35,-101.5810,47.2899,-17.00,-19.00,290.00,16.00,M,9.00,22.00,M,M
D55,2019-02-24 06:35,-98.3937,48.7531,-13.00,-13.00,330.00,18.00,M,5.00,23.00,-SN,M
2C8,2019-02-24 06:35,-97.6320,48.7837,-11.00,-13.00,330.00,21.00,M,1.75,29.00,-SN,M
RUG,2019-02-24 06:35,-100.0243,48.3904,-13.00,-14.00,320.00,20.00,M,3.00,M,-SN,M
96D,2019-02-24 06:35,-97.9028,48.9406,-11.00,-11.00,330.00,21.00,M,3.00,29.00,-SN,M
S32,2019-02-24 06:35,-98.1059,47.4228,-15.00,-17.00,310.00,14.00,M,10.00,M,M,M
46D,2019-02-24 06:35,-99.1513,47.4511,-14.00,-15.00,310.00,26.00,M,1.00,M,-SN,M
BAC,2019-02-24 06:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
D57,2019-02-24 06:35,-101.8602,46.8128,-17.00,-21.00,310.00,29.00,M,1.50,35.00,HZ,M
GAF,2019-02-24 06:35,-97.3709,48.4047,-11.00,-12.00,330.00,14.00,M,6.00,M,BR,M
MIB,2019-02-24 06:36,-101.3580,48.4158,M,M,320.00,24.00,M,1.25,33.00,BLSN,M
JMS,2019-02-24 06:40,-98.6800,46.9300,M,M,310.00,23.00,M,1.75,30.00,-SN BR,M
DVL,2019-02-24 06:40,-98.9083,48.1146,M,M,310.00,18.00,M,5.00,M,-SN BR,M
HEI,2019-02-24 06:40,-102.6560,46.0149,M,M,310.00,26.00,M,3.00,M,HZ,M
FAR,2019-02-24 06:40,-96.8111,46.9253,M,M,320.00,14.00,M,6.00,M,BR,M
ISN,2019-02-24 06:40,-103.6366,48.1738,M,M,320.00,17.00,M,7.00,M,M,M
MOT,2019-02-24 06:40,-101.2803,48.2594,M,M,M,27.00,M,1.00,32.00,-SN,M
DIK,2019-02-24 06:40,-102.8019,46.7973,M,M,310.00,16.00,M,10.00,M,M,M
GFK,2019-02-24 06:40,-97.1761,47.9492,M,M,300.00,13.00,M,9.00,M,-SN,M
BIS,2019-02-24 06:40,-100.7458,46.7727,M,M,310.00,22.00,M,2.00,33.00,UP,M
GFK,2019-02-24 06:45,-97.1761,47.9492,M,M,300.00,15.00,M,8.00,M,-SN,M
HEI,2019-02-24 06:45,-102.6560,46.0149,M,M,300.00,23.00,M,3.50,M,HZ,M
ISN,2019-02-24 06:45,-103.6366,48.1738,M,M,320.00,16.00,M,8.00,M,M,M
DVL,2019-02-24 06:45,-98.9083,48.1146,M,M,310.00,19.00,M,5.00,M,-SN BR,M
JMS,2019-02-24 06:45,-98.6800,46.9300,M,M,320.00,24.00,M,1.75,29.00,-SN BR,M
MOT,2019-02-24 06:45,-101.2803,48.2594,M,M,290.00,25.00,M,1.00,30.00,UP,M
BIS,2019-02-24 06:45,-100.7458,46.7727,M,M,310.00,25.00,M,2.50,33.00,UP,M
FAR,2019-02-24 06:45,-96.8111,46.9253,M,M,320.00,12.00,M,5.00,M,HZ,M
MIB,2019-02-24 06:46,-101.3580,48.4158,M,M,320.00,27.00,M,1.62,31.00,BLSN,M
RDR,2019-02-24 06:49,-97.4012,47.9611,-13.00,-16.00,320.00,11.00,1014.20,9.00,M,M,M
MOT,2019-02-24 06:50,-101.2803,48.2594,-16.00,-18.00,290.00,26.00,M,1.00,35.00,UP,35.00
BWP,2019-02-24 06:50,-96.6074,46.2441,-12.00,-15.00,320.00,17.00,M,7.00,M,M,M
DVL,2019-02-24 06:50,-98.9083,48.1146,M,M,310.00,20.00,M,5.00,M,-SN BR,M
GFK,2019-02-24 06:50,-97.1761,47.9492,M,M,300.00,13.00,M,8.00,M,-SN,M
BIS,2019-02-24 06:50,-100.7458,46.7727,M,M,310.00,20.00,M,2.00,25.00,UP,M
FAR,2019-02-24 06:50,-96.8111,46.9253,M,M,320.00,12.00,M,5.00,M,HZ,M
HEI,2019-02-24 06:50,-102.6560,46.0149,M,M,300.00,27.00,M,4.00,32.00,HZ,M
DIK,2019-02-24 06:50,-102.8019,46.7973,M,M,310.00,19.00,M,10.00,M,M,M
ISN,2019-02-24 06:50,-103.6366,48.1738,M,M,300.00,11.00,M,9.00,M,M,M
MIB,2019-02-24 06:51,-101.3580,48.4158,M,M,310.00,25.00,M,1.38,31.00,BLSN,M
BIS,2019-02-24 06:52,-100.7458,46.7727,-16.11,-18.28,310.00,21.00,1021.90,2.50,41.00,UP BR,41.00
N60,2019-02-24 06:52,-101.4394,47.6458,-17.78,-20.00,310.00,23.00,1023.10,M,32.00,M,33.00
ISN,2019-02-24 06:52,-103.6366,48.1738,-18.89,-22.78,300.00,12.00,1029.10,9.00,22.00,M,M
FAR,2019-02-24 06:53,-96.8111,46.9253,-11.72,-14.39,320.00,13.00,1013.30,5.00,M,HZ,M
GFK,2019-02-24 06:53,-97.1761,47.9492,-12.78,-15.61,300.00,13.00,1013.50,7.00,M,-SN,M
HEI,2019-02-24 06:53,-102.6560,46.0149,-17.78,-20.61,300.00,24.00,1025.40,4.00,33.00,HZ,33.00
MOT,2019-02-24 06:54,-101.2803,48.2594,-15.61,-18.28,290.00,25.00,1021.60,1.25,35.00,UP,35.00
ISN,2019-02-24 06:55,-103.6366,48.1738,M,M,300.00,13.00,M,7.00,M,M,M
DVL,2019-02-24 06:55,-98.9083,48.1146,M,M,310.00,18.00,M,6.00,M,-SN BR,M
JMS,2019-02-24 06:55,-98.6800,46.9300,M,M,320.00,25.00,M,2.00,33.00,-SN BR,M
BIS,2019-02-24 06:55,-100.7458,46.7727,M,M,310.00,25.00,M,2.50,33.00,BR,M
GFK,2019-02-24 06:55,-97.1761,47.9492,M,M,300.00,14.00,M,7.00,M,-SN,M
FAR,2019-02-24 06:55,-96.8111,46.9253,M,M,320.00,13.00,M,5.00,M,HZ,M
HEI,2019-02-24 06:55,-102.6560,46.0149,M,M,300.00,24.00,M,4.00,29.00,HZ,M
DIK,2019-02-24 06:55,-102.8019,46.7973,M,M,300.00,23.00,M,6.00,M,HZ,M
MOT,2019-02-24 06:55,-101.2803,48.2594,M,M,M,25.00,M,1.25,33.00,UP,M
7L2,2019-02-24 06:55,-100.2456,46.2206,-15.00,-19.00,310.00,21.00,M,2.50,26.00,-SN,M
D50,2019-02-24 06:55,-103.2973,48.9285,-19.00,-20.00,320.00,25.00,M,1.25,M,BR,M
9D7,2019-02-24 06:55,-99.2364,48.4800,-13.00,-14.00,330.00,18.00,M,5.00,25.00,-SN,M
Y19,2019-02-24 06:55,-100.8944,46.7680,-17.00,-19.00,310.00,24.00,M,2.00,32.00,BR,M
08D,2019-02-24 06:55,-102.4064,48.3008,-18.00,-20.00,320.00,22.00,M,1.25,31.00,-SN,M
46D,2019-02-24 06:55,-99.1513,47.4511,-13.00,-15.00,310.00,23.00,M,1.25,30.00,-SN,M
D60,2019-02-24 06:55,-102.8974,48.3803,-19.00,-21.00,320.00,25.00,M,1.25,31.00,BR,M
5H4,2019-02-24 06:55,-99.9317,47.7912,-15.00,-16.00,300.00,24.00,M,1.25,31.00,-SN,M
BAC,2019-02-24 06:55,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
06D,2019-02-24 06:55,-99.6208,48.8844,-14.00,-15.00,330.00,24.00,M,1.00,M,-SN,M
S25,2019-02-24 06:55,-103.2552,47.7966,-19.00,-22.00,300.00,15.00,M,8.00,24.00,M,M
20U,2019-02-24 06:55,-103.9821,46.9252,-20.00,-23.00,300.00,24.00,M,3.00,29.00,HZ,M
2C8,2019-02-24 06:55,-97.6320,48.7837,-12.00,-14.00,330.00,23.00,M,1.25,30.00,-SN,M
D55,2019-02-24 06:55,-98.3937,48.7531,-13.00,-13.00,340.00,19.00,M,6.00,M,-SN,M
HZE,2019-02-24 06:55,-101.5810,47.2899,-17.00,-20.00,310.00,19.00,M,7.00,M,-SN,M
GWR,2019-02-24 06:55,-97.6435,46.2187,-14.00,-16.00,310.00,22.00,M,4.00,M,BR,M
2D5,2019-02-24 06:55,-98.0799,46.1731,-16.00,-18.00,310.00,21.00,M,1.25,31.00,BR,M
RUG,2019-02-24 06:55,-100.0243,48.3904,-13.00,-14.00,310.00,18.00,M,4.00,24.00,-SN,M
S32,2019-02-24 06:55,-98.1059,47.4228,-15.00,-17.00,310.00,14.00,M,10.00,M,M,M
96D,2019-02-24 06:55,-97.9028,48.9406,-12.00,-11.00,330.00,20.00,M,3.00,29.00,-SN,M
GAF,2019-02-24 06:55,-97.3709,48.4047,-11.00,-12.00,330.00,16.00,M,5.00,M,BR,M
D57,2019-02-24 06:55,-101.8602,46.8128,-17.00,-22.00,310.00,24.00,M,2.50,33.00,HZ,M
DIK,2019-02-24 06:56,-102.8019,46.7973,-18.28,-22.22,300.00,23.00,1024.90,5.00,30.00,HZ,30.00
JMS,2019-02-24 06:56,-98.6800,46.9300,-13.89,-15.61,320.00,25.00,1016.30,2.00,34.00,-SN BR,34.00
RDR,2019-02-24 06:56,-97.4012,47.9611,-12.72,-15.78,330.00,12.00,1014.20,8.00,M,M,M
MIB,2019-02-24 06:56,-101.3580,48.4158,-16.00,-18.61,310.00,26.00,M,1.62,30.00,BLSN,M
DVL,2019-02-24 06:56,-98.9083,48.1146,-13.89,-15.61,310.00,19.00,1017.70,6.00,M,-SN BR,M
DVL,2019-02-24 07:00,-98.9083,48.1146,M,M,310.00,19.00,M,6.00,M,-SN BR,M
DIK,2019-02-24 07:00,-102.8019,46.7973,M,M,300.00,24.00,M,2.50,30.00,HZ,M
MOT,2019-02-24 07:00,-101.2803,48.2594,M,M,M,25.00,M,1.50,M,UP,M
BIS,2019-02-24 07:00,-100.7458,46.7727,M,M,310.00,24.00,M,2.50,31.00,M,M
FAR,2019-02-24 07:00,-96.8111,46.9253,M,M,310.00,12.00,M,5.00,M,HZ,M
ISN,2019-02-24 07:00,-103.6366,48.1738,M,M,320.00,14.00,M,6.00,M,-SN,M
HEI,2019-02-24 07:00,-102.6560,46.0149,M,M,290.00,21.00,M,4.00,M,HZ,M
GFK,2019-02-24 07:00,-97.1761,47.9492,M,M,300.00,12.00,M,7.00,M,-SN,M
DIK,2019-02-24 07:05,-102.8019,46.7973,-18.89,-22.22,300.00,25.00,M,1.75,33.00,HZ,33.00
BIS,2019-02-24 07:05,-100.7458,46.7727,M,M,310.00,26.00,M,2.50,34.00,M,M
DVL,2019-02-24 07:05,-98.9083,48.1146,M,M,310.00,19.00,M,5.00,M,-SN BR,M
GFK,2019-02-24 07:05,-97.1761,47.9492,M,M,300.00,11.00,M,6.00,M,-SN,M
ISN,2019-02-24 07:05,-103.6366,48.1738,M,M,300.00,11.00,M,6.00,M,-SN,M
FAR,2019-02-24 07:05,-96.8111,46.9253,M,M,320.00,14.00,M,5.00,M,HZ,M
MOT,2019-02-24 07:05,-101.2803,48.2594,M,M,M,26.00,M,1.50,M,UP,M
JMS,2019-02-24 07:05,-98.6800,46.9300,M,M,M,25.00,M,2.00,M,-SN BR,M
HEI,2019-02-24 07:05,-102.6560,46.0149,M,M,300.00,20.00,M,5.00,M,HZ,M
MIB,2019-02-24 07:06,-101.3580,48.4158,M,M,310.00,24.00,M,1.62,33.00,BLSN,M
RDR,2019-02-24 07:07,-97.4012,47.9611,-13.00,-16.00,330.00,15.00,1014.20,6.00,M,-SN,M
HEI,2019-02-24 07:09,-102.6560,46.0149,-17.78,-21.11,300.00,22.00,M,5.00,29.00,HZ,29.00
DVL,2019-02-24 07:10,-98.9083,48.1146,M,M,320.00,20.00,M,5.00,M,-SN BR,M
DIK,2019-02-24 07:10,-102.8019,46.7973,M,M,300.00,25.00,M,1.50,M,UP,M
FAR,2019-02-24 07:10,-96.8111,46.9253,M,M,310.00,12.00,M,5.00,M,HZ,M
MOT,2019-02-24 07:10,-101.2803,48.2594,M,M,M,26.00,M,1.50,M,UP,M
BIS,2019-02-24 07:10,-100.7458,46.7727,M,M,310.00,25.00,M,2.50,30.00,M,M
JMS,2019-02-24 07:10,-98.6800,46.9300,M,M,M,26.00,M,1.75,M,-SN BR,M
BWP,2019-02-24 07:10,-96.6074,46.2441,-12.00,-15.00,320.00,17.00,M,7.00,22.00,M,M
HEI,2019-02-24 07:10,-102.6560,46.0149,M,M,300.00,22.00,M,5.00,M,HZ,M
ISN,2019-02-24 07:10,-103.6366,48.1738,M,M,280.00,9.00,M,8.00,M,M,M
GFK,2019-02-24 07:10,-97.1761,47.9492,M,M,300.00,12.00,M,6.00,M,-SN,M
MIB,2019-02-24 07:11,-101.3580,48.4158,M,M,320.00,23.00,M,2.00,33.00,BLSN,M
ISN,2019-02-24 07:15,-103.6366,48.1738,M,M,290.00,12.00,M,9.00,M,M,M
JMS,2019-02-24 07:15,-98.6800,46.9300,M,M,320.00,25.00,M,1.75,M,-SN BR,M
HEI,2019-02-24 07:15,-102.6560,46.0149,M,M,300.00,22.00,M,5.00,M,HZ,M
DIK,2019-02-24 07:15,-102.8019,46.7973,M,M,300.00,26.00,M,1.50,M,UP,M
GFK,2019-02-24 07:15,-97.1761,47.9492,M,M,300.00,12.00,M,6.00,M,-SN,M
BIS,2019-02-24 07:15,-100.7458,46.7727,M,M,310.00,25.00,M,2.50,36.00,BR,M
DVL,2019-02-24 07:15,-98.9083,48.1146,M,M,310.00,18.00,M,5.00,M,-SN BR,M
MOT,2019-02-24 07:15,-101.2803,48.2594,M,M,M,27.00,M,1.50,M,UP,M
FAR,2019-02-24 07:15,-96.8111,46.9253,M,M,310.00,19.00,M,6.00,M,HZ,M
S25,2019-02-24 07:15,-103.2552,47.7966,-20.00,-23.00,290.00,14.00,M,7.00,M,M,M
9D7,2019-02-24 07:15,-99.2364,48.4800,-13.00,-14.00,330.00,18.00,M,7.00,M,M,M
RUG,2019-02-24 07:15,-100.0243,48.3904,-13.00,-14.00,310.00,20.00,M,3.00,M,-SN,M
S32,2019-02-24 07:15,-98.1059,47.4228,-15.00,-16.00,300.00,16.00,M,9.00,22.00,-SN,M
Y19,2019-02-24 07:15,-100.8944,46.7680,-17.00,-19.00,310.00,21.00,M,2.50,32.00,BR,M
96D,2019-02-24 07:15,-97.9028,48.9406,-12.00,-12.00,330.00,22.00,M,4.00,28.00,-SN,M
D50,2019-02-24 07:15,-103.2973,48.9285,-19.00,-21.00,320.00,22.00,M,1.50,31.00,BR,M
D60,2019-02-24 07:15,-102.8974,48.3803,-19.00,-21.00,320.00,23.00,M,1.25,33.00,BR,M
7L2,2019-02-24 07:15,-100.2456,46.2206,-15.00,-19.00,310.00,20.00,M,2.00,29.00,HZ,M
5H4,2019-02-24 07:15,-99.9317,47.7912,-15.00,-16.00,310.00,22.00,M,1.25,30.00,-SN,M
20U,2019-02-24 07:15,-103.9821,46.9252,-21.00,-24.00,310.00,18.00,M,7.00,M,M,M
08D,2019-02-24 07:15,-102.4064,48.3008,-19.00,-21.00,320.00,25.00,M,1.25,33.00,-SN,M
BAC,2019-02-24 07:15,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
GWR,2019-02-24 07:15,-97.6435,46.2187,-14.00,-16.00,310.00,23.00,M,3.00,28.00,BR,M
2D5,2019-02-24 07:15,-98.0799,46.1731,-16.00,-18.00,310.00,23.00,M,1.25,30.00,BR,M
06D,2019-02-24 07:15,-99.6208,48.8844,-14.00,-15.00,340.00,25.00,M,0.50,33.00,-SN,M
46D,2019-02-24 07:15,-99.1513,47.4511,-13.00,-15.00,310.00,22.00,M,1.25,29.00,-SN,M
GAF,2019-02-24 07:15,-97.3709,48.4047,-11.00,-12.00,330.00,15.00,M,4.00,22.00,BR,M
D57,2019-02-24 07:15,-101.8602,46.8128,-18.00,-22.00,310.00,29.00,M,2.00,36.00,HZ,M
2C8,2019-02-24 07:15,-97.6320,48.7837,-12.00,-14.00,330.00,18.00,M,1.50,27.00,BR,M
HZE,2019-02-24 07:15,-101.5810,47.2899,-18.00,-20.00,310.00,19.00,M,8.00,24.00,M,M
D55,2019-02-24 07:15,-98.3937,48.7531,-13.00,-13.00,340.00,18.00,M,4.00,M,-SN,M
JMS,2019-02-24 07:16,-98.6800,46.9300,-13.28,-15.61,320.00,25.00,M,1.75,33.00,-SN BR,34.00
GFK,2019-02-24 07:16,-97.1761,47.9492,-12.78,-15.61,310.00,12.00,M,5.00,M,-SN,M
BIS,2019-02-24 07:18,-100.7458,46.7727,-16.72,-18.89,320.00,23.00,M,2.50,40.00,BLSN BR,40.00
JMS,2019-02-24 07:20,-98.6800,46.9300,M,M,310.00,22.00,M,1.75,M,-SN BR,M
MOT,2019-02-24 07:20,-101.2803,48.2594,M,M,M,27.00,M,1.25,M,-SN,M
GFK,2019-02-24 07:20,-97.1761,47.9492,M,M,310.00,11.00,M,5.00,M,-SN,M
HEI,2019-02-24 07:20,-102.6560,46.0149,M,M,300.00,24.00,M,5.00,M,HZ,M
ISN,2019-02-24 07:20,-103.6366,48.1738,M,M,300.00,13.00,M,10.00,M,M,M
DIK,2019-02-24 07:20,-102.8019,46.7973,M,M,300.00,24.00,M,1.75,M,UP,M
BIS,2019-02-24 07:20,-100.7458,46.7727,M,M,310.00,19.00,M,3.00,35.00,BR,M
DVL,2019-02-24 07:20,-98.9083,48.1146,M,M,320.00,18.00,M,5.00,M,-SN BR,M
FAR,2019-02-24 07:20,-96.8111,46.9253,M,M,310.00,15.00,M,6.00,M,BR,M
MIB,2019-02-24 07:21,-101.3580,48.4158,M,M,320.00,23.00,M,2.00,31.00,BLSN,M
RDR,2019-02-24 07:22,-97.4012,47.9611,-13.00,-16.00,330.00,14.00,1014.20,6.00,M,-SN,M
HEI,2019-02-24 07:25,-102.6560,46.0149,M,M,300.00,25.00,M,4.00,M,HZ,M
DVL,2019-02-24 07:25,-98.9083,48.1146,M,M,320.00,17.00,M,5.00,M,-SN BR,M
GFK,2019-02-24 07:25,-97.1761,47.9492,M,M,310.00,11.00,M,6.00,M,-SN BR,M
ISN,2019-02-24 07:25,-103.6366,48.1738,M,M,310.00,16.00,M,9.00,M,M,M
FAR,2019-02-24 07:25,-96.8111,46.9253,M,M,310.00,13.00,M,6.00,M,HZ,M
BIS,2019-02-24 07:25,-100.7458,46.7727,M,M,310.00,21.00,M,3.50,M,M,M
JMS,2019-02-24 07:25,-98.6800,46.9300,M,M,320.00,24.00,M,1.75,M,-SN BR,M
BIS,2019-02-24 07:26,-100.7458,46.7727,-16.72,-18.89,310.00,20.00,M,4.00,36.00,BLSN BR,40.00
ISN,2019-02-24 07:26,-103.6366,48.1738,-18.89,-22.78,310.00,15.00,M,8.00,24.00,M,M
DVL,2019-02-24 07:30,-98.9083,48.1146,M,M,320.00,18.00,M,5.00,M,-SN BR,M
DIK,2019-02-24 07:30,-102.8019,46.7973,M,M,300.00,23.00,M,2.50,M,HZ,M
JMS,2019-02-24 07:30,-98.6800,46.9300,M,M,320.00,23.00,M,1.75,M,-SN BR,M
MOT,2019-02-24 07:30,-101.2803,48.2594,M,M,M,24.00,M,1.25,32.00,UP,M
FAR,2019-02-24 07:30,-96.8111,46.9253,M,M,310.00,16.00,M,5.00,M,BR,M
GFK,2019-02-24 07:30,-97.1761,47.9492,M,M,310.00,13.00,M,5.00,M,-SN,M
ISN,2019-02-24 07:30,-103.6366,48.1738,M,M,310.00,14.00,M,8.00,M,M,M
BIS,2019-02-24 07:30,-100.7458,46.7727,M,M,310.00,25.00,M,4.00,33.00,M,M
HEI,2019-02-24 07:30,-102.6560,46.0149,M,M,300.00,26.00,M,3.00,M,UP,M
BWP,2019-02-24 07:30,-96.6074,46.2441,-12.00,-15.00,320.00,19.00,M,7.00,24.00,M,M
DIK,2019-02-24 07:31,-102.8019,46.7973,-19.39,-22.78,300.00,23.00,M,2.50,M,HZ,34.00
DVL,2019-02-24 07:35,-98.9083,48.1146,M,M,330.00,21.00,M,4.00,M,-SN BR,M
BIS,2019-02-24 07:35,-100.7458,46.7727,M,M,310.00,23.00,M,3.00,30.00,M,M
GFK,2019-02-24 07:35,-97.1761,47.9492,M,M,310.00,13.00,M,5.00,M,-SN,M
HEI,2019-02-24 07:35,-102.6560,46.0149,M,M,300.00,27.00,M,2.00,M,UP,M
FAR,2019-02-24 07:35,-96.8111,46.9253,M,M,310.00,15.00,M,5.00,M,BR,M
ISN,2019-02-24 07:35,-103.6366,48.1738,M,M,310.00,13.00,M,8.00,M,M,M
MOT,2019-02-24 07:35,-101.2803,48.2594,M,M,290.00,24.00,M,1.50,M,UP,M
D60,2019-02-24 07:35,-102.8974,48.3803,-19.00,-21.00,320.00,25.00,M,1.50,M,-SN,M
Y19,2019-02-24 07:35,-100.8944,46.7680,-18.00,-19.00,M,M,M,1.75,M,BR,M
GWR,2019-02-24 07:35,-97.6435,46.2187,-14.00,-16.00,310.00,22.00,M,3.00,28.00,BR,M
D50,2019-02-24 07:35,-103.2973,48.9285,-19.00,-21.00,320.00,21.00,M,1.50,28.00,-SN,M
7L2,2019-02-24 07:35,-100.2456,46.2206,-15.00,-19.00,310.00,23.00,M,1.25,29.00,-SN,M
46D,2019-02-24 07:35,-99.1513,47.4511,-13.00,-15.00,310.00,25.00,M,1.00,30.00,-SN,M
06D,2019-02-24 07:35,-99.6208,48.8844,-14.00,-16.00,340.00,23.00,M,0.75,30.00,-SN,M
08D,2019-02-24 07:35,-102.4064,48.3008,-19.00,-21.00,320.00,22.00,M,1.50,29.00,BR,M
20U,2019-02-24 07:35,-103.9821,46.9252,-21.00,-24.00,310.00,16.00,M,7.00,22.00,M,M
2C8,2019-02-24 07:35,-97.6320,48.7837,-12.00,-14.00,330.00,22.00,M,1.50,36.00,-SN,M
D55,2019-02-24 07:35,-98.3937,48.7531,-13.00,-13.00,340.00,21.00,M,2.50,28.00,BR,M
HZE,2019-02-24 07:35,-101.5810,47.2899,-18.00,-20.00,300.00,17.00,M,8.00,23.00,M,M
BAC,2019-02-24 07:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
9D7,2019-02-24 07:35,-99.2364,48.4800,-13.00,-14.00,330.00,18.00,M,6.00,25.00,-SN,M
RUG,2019-02-24 07:35,-100.0243,48.3904,-13.00,-14.00,310.00,20.00,M,4.00,M,BR,M
96D,2019-02-24 07:35,-97.9028,48.9406,-12.00,-12.00,340.00,20.00,M,5.00,28.00,-SN,M
S32,2019-02-24 07:35,-98.1059,47.4228,-14.00,-16.00,310.00,18.00,M,6.00,M,-SN,M
D57,2019-02-24 07:35,-101.8602,46.8128,-18.00,-22.00,310.00,30.00,M,2.00,36.00,HZ,M
GAF,2019-02-24 07:35,-97.3709,48.4047,-11.00,-12.00,330.00,23.00,M,4.00,M,BR,M
2D5,2019-02-24 07:35,-98.0799,46.1731,-16.00,-18.00,310.00,21.00,M,2.00,29.00,BR,M
5H4,2019-02-24 07:35,-99.9317,47.7912,-15.00,-16.00,310.00,25.00,M,1.00,M,-SN,M
S25,2019-02-24 07:35,-103.2552,47.7966,-19.00,-22.00,290.00,15.00,M,7.00,21.00,M,M
HEI,2019-02-24 07:37,-102.6560,46.0149,-18.28,-21.11,300.00,26.00,M,2.00,35.00,UP,35.00
GFK,2019-02-24 07:39,-97.1761,47.9492,-12.22,-15.00,320.00,15.00,M,5.00,M,-SN,M
DVL,2019-02-24 07:40,-98.9083,48.1146,M,M,330.00,21.00,M,3.50,M,-SN BR,M
JMS,2019-02-24 07:40,-98.6800,46.9300,M,M,310.00,25.00,M,1.25,M,-SN BR,M
ISN,2019-02-24 07:40,-103.6366,48.1738,M,M,300.00,12.00,M,9.00,M,M,M
FAR,2019-02-24 07:40,-96.8111,46.9253,M,M,300.00,15.00,M,5.00,M,BR,M
MOT,2019-02-24 07:40,-101.2803,48.2594,M,M,M,25.00,M,1.75,30.00,UP,M
BIS,2019-02-24 07:40,-100.7458,46.7727,M,M,310.00,23.00,M,2.50,32.00,M,M
DIK,2019-02-24 07:40,-102.8019,46.7973,M,M,300.00,23.00,M,2.50,M,HZ,M
HEI,2019-02-24 07:40,-102.6560,46.0149,M,M,300.00,26.00,M,2.00,31.00,UP,M
GFK,2019-02-24 07:40,-97.1761,47.9492,M,M,320.00,14.00,M,4.00,M,-SN,M
BIS,2019-02-24 07:43,-100.7458,46.7727,-16.72,-19.39,310.00,25.00,M,2.50,39.00,BLSN,40.00
JMS,2019-02-24 07:45,-98.6800,46.9300,M,M,310.00,19.00,M,1.50,M,-SN BR,M
DVL,2019-02-24 07:45,-98.9083,48.1146,M,M,330.00,22.00,M,3.00,M,-SN BR,M
GFK,2019-02-24 07:45,-97.1761,47.9492,M,M,320.00,13.00,M,4.00,M,-SN,M
DIK,2019-02-24 07:45,-102.8019,46.7973,M,M,300.00,20.00,M,3.00,M,HZ,M
BIS,2019-02-24 07:45,-100.7458,46.7727,M,M,310.00,22.00,M,2.50,31.00,M,M
ISN,2019-02-24 07:45,-103.6366,48.1738,M,M,280.00,8.00,M,9.00,M,M,M
MOT,2019-02-24 07:45,-101.2803,48.2594,M,M,290.00,24.00,M,1.50,30.00,UP,M
FAR,2019-02-24 07:45,-96.8111,46.9253,M,M,300.00,17.00,M,5.00,M,BR,M
HEI,2019-02-24 07:45,-102.6560,46.0149,M,M,300.00,25.00,M,2.00,30.00,HZ,M
MIB,2019-02-24 07:46,-101.3580,48.4158,M,M,310.00,24.00,M,2.75,30.00,BLSN,M
RDR,2019-02-24 07:47,-97.4012,47.9611,-12.00,-15.00,340.00,11.00,1014.60,6.00,M,-SN,M
DIK,2019-02-24 07:48,-102.8019,46.7973,-19.39,-22.78,300.00,20.00,M,3.00,30.00,HZ,34.00
DVL,2019-02-24 07:50,-98.9083,48.1146,M,M,330.00,19.00,M,2.50,M,-SN BR,M
JMS,2019-02-24 07:50,-98.6800,46.9300,M,M,310.00,27.00,M,1.25,33.00,-SN BR,M
GFK,2019-02-24 07:50,-97.1761,47.9492,M,M,320.00,13.00,M,4.00,M,-SN BR,M
MOT,2019-02-24 07:50,-101.2803,48.2594,M,M,M,25.00,M,1.50,30.00,UP,M
